CustomerID,Age,Income,LoanAmount,CreditScore,LoanTerm,DefaultProbability,Defaulted
341,37,97360.13099103313,16668.35414895982,761.4485302449059,36,0.49295697165586005,0
342,25,26685.355752952546,24334.556573252077,306.2798908997405,60,0.3301559503156044,0
343,24,84527.61213616072,44272.86127180708,687.0348787959781,36,0.10680070400236363,0
344,20,97589.5703591956,42887.01050563139,833.6414103493314,24,0.953402879382095,1
345,34,63451.705806204904,13374.56380308248,540.7137304815119,36,0.06022694490029745,0
346,50,120218.58648695685,41118.94894080697,429.235372747774,12,0.29765027756828044,0
347,65,33857.77290739033,25618.40990320517,687.6790555238599,48,0.29806620117000415,0
348,29,29767.91162565514,26733.599243840985,749.4204781085718,48,0.3204012861402149,0
349,68,114664.53830646843,11006.598758717471,600.5366738428161,12,0.16428684327240928,0
350,39,84413.8711068058,8627.06811907061,831.8694013908804,24,0.7831614309236972,1
351,39,109492.31153560568,37757.268813819435,328.4177969118786,12,0.12249786196598922,0
352,63,76527.55401848702,27340.75185598849,577.6375790674905,36,0.6349066591531628,1
353,47,52032.26432108389,24658.28161768308,695.1496710274025,12,0.12384602670581746,0
354,55,126483.30129764596,37827.87028935785,774.4522591320484,12,0.07053563759295656,0
355,55,123924.0642659673,39448.08045459994,398.5905865492845,24,0.9094295036858765,1
356,62,110310.54121107548,12150.86754512091,740.0019149700247,36,0.19012876631870568,0
357,68,55378.86783989515,32460.13172649386,603.9888916451998,60,0.8212501545597043,1
358,25,96729.98669298133,11090.933702495848,518.1045250944798,60,0.5446308711071358,1
359,44,66926.60660220348,38811.87887130705,372.4432657185015,48,0.0778565196087696,0
360,44,31905.669532462438,34562.982032021275,775.9126673999018,12,0.9554481914380675,1
361,51,139250.76481009158,48047.65794875561,386.5002644988434,48,0.24696116699189252,0
362,38,37786.42201946498,8103.110736038953,470.3833225650046,24,0.8596453453526065,1
363,47,143530.8559967043,7567.462451806445,459.52504257934027,60,0.16881000578456418,0
364,50,77980.75048453425,17698.418361194006,779.2777188049699,12,0.8539428821418529,1
365,45,44067.28074902056,16776.75576811577,669.9866468148939,24,0.013228812905293985,0
366,64,90447.12315918657,16114.045958239993,738.1747684552547,24,0.5117804565694807,1
367,50,133482.9586639331,45781.45612344665,437.75734433587445,12,0.7694425794215568,1
368,22,115189.23523324296,16229.578993227775,643.6807547838494,24,0.9347955174927833,1
369,65,124852.94922198847,17237.737675788398,614.4602907290619,12,0.909202136206487,1
370,36,105641.83767239326,39172.921808808365,758.0567072335491,12,0.8196248695476449,1
371,21,109995.95338732083,25238.2929102743,798.3478832646933,36,0.8881913496613041,1
372,52,130395.43470349151,39951.975062983154,306.68622431256273,48,0.1992196858370765,0
373,66,52456.84115169417,7941.477090397336,670.710955482336,24,0.28418429571172876,0
374,34,83625.24527360826,26940.703715302294,328.50968951585094,24,0.2889685249210585,0
375,61,48757.22743654829,6512.612008247718,601.8722657925457,36,0.3770539310016988,0
376,45,148396.8410395641,7819.394155490953,458.198000974023,36,0.3933206703851887,0
377,47,142727.71415925972,45789.68540049849,468.7271297371776,36,0.5445553246546755,1
378,46,25125.485477905768,11266.041700291782,494.1271768987961,60,0.15987976336644139,0
379,63,111724.7724270395,28958.93070238477,641.7108469772855,60,0.6912466637859893,1
380,23,140282.28126403654,23499.302117031795,483.72748111782306,60,0.1675665393045065,0
381,52,43474.79486655336,20630.449681647922,702.9844778246543,12,0.31030848210454753,0
382,58,93832.87997184183,45492.50055592726,522.4900620656283,24,0.503345130606154,1
383,54,139013.47868644545,5982.052854897028,337.59426017047724,48,0.7964405615234773,1
384,41,24412.97721615385,34870.53587790151,731.0679133662591,12,0.7394692332387273,1
385,46,110664.63474208918,48352.749539609766,457.1670785259883,24,0.6455343564105223,1
386,66,58655.3709584316,30207.568255782888,538.0217837795944,24,0.15577326058017016,0
387,63,140171.50539894897,47157.010791489134,676.9941357720459,36,0.5470453456155777,1
388,48,146237.5718714978,7351.604567871069,482.85088643179165,36,0.08744650179988545,0
389,52,142754.6435847464,23845.699358337264,331.1221108806936,12,0.37736317679665077,0
390,50,81647.84816547029,16707.1005932923,505.65657585704747,36,0.41351653028995916,0
391,69,132065.54462861075,37886.94342413284,819.4467204818669,24,0.03981143944575383,0
392,38,129791.42180955915,49158.3690723761,652.9539185142071,36,0.2739880994699718,0
393,49,61483.06152162323,16543.85280999115,669.3135317669638,60,0.9556494672664894,1
394,40,127759.01163958806,34437.85706633335,647.755184500702,36,0.9536326078296895,1
395,50,24810.99251301404,13914.393474188306,409.4456764276902,24,0.3523270542525393,0
396,20,97515.0842026669,30439.861455722446,530.0836252562541,12,0.043100108948324056,0
397,35,49901.1488474014,25876.96190097513,713.016889099825,48,0.17909493932818155,0
398,42,35673.695151046246,48740.23983341917,355.75509365423756,36,0.39221779343354013,0
399,59,30003.91621179719,32383.727271340995,452.81902684934175,24,0.9477796979692298,1
400,48,110517.54086415817,20727.786743906843,451.9755096562195,48,0.14119906353718492,0
401,20,64183.7452898486,10134.310319957001,537.6104101769783,48,0.7635158436682122,1
402,57,114219.68029873898,11806.107293072055,839.2028075182018,60,0.10868253937469208,0
403,63,28496.324303862508,15139.26184780558,337.1264006761021,48,0.9812575773912768,1
404,41,60987.743917979344,16293.499760313409,585.2855469093272,24,0.381616499109135,0
405,67,90133.86800879384,43277.7226028512,398.65057510671573,24,0.775234538899056,1
406,49,122794.01142906526,30255.02547271362,833.8720999753592,36,0.3425910828111318,0
407,64,61437.82538116909,28552.59101184649,362.3169276001053,36,0.6276688771588087,1
408,39,101365.87893681118,10164.599234114787,521.9805512988752,36,0.19201608474003673,0
409,40,135177.10727070432,43706.28620072457,705.8367416590334,48,0.14602101929696254,0
410,19,100062.2144636996,37526.643644381766,687.5049354150949,48,0.9380641395681313,1
411,44,50284.73171797239,8045.076285500071,532.5007502916627,60,0.9176472779044335,1
412,59,23172.101602349943,36852.57937533959,490.58829237399505,36,0.8874689402128824,1
413,19,133112.85360712087,29459.219780419073,518.6868082040788,12,0.6254334501665935,1
414,43,22765.023410550326,8677.64055860502,445.35194473725164,60,0.8082682112162782,1
415,34,133711.2174489459,25623.52886878954,412.9331162887399,12,0.06903693691137491,0
416,57,88761.82742353756,26811.332920852114,565.6718336573895,48,0.33478904189067915,0
417,50,142078.8008066765,12459.854307347408,447.693565837184,60,0.3137031247571562,0
418,26,123841.8206505765,47556.416615012706,458.1039156934876,60,0.6356453219526133,1
419,60,149731.43436933387,43248.89171662979,661.2158349110064,24,0.3559577734706405,0
420,65,65592.53600872232,35106.00517980987,832.6955324349407,48,0.1485067816436808,0
421,56,119734.4775610465,25803.300245027323,632.0004603076563,48,0.5964670754135437,1
422,46,72251.01876920147,23529.449371302882,342.3387068857314,60,0.8143839206690815,1
423,59,82383.83063950815,34293.80602179294,341.57098761973685,48,0.3821234944599732,0
424,43,101575.7102183881,29544.434123310744,823.2827714650613,60,0.1322687150984817,0
425,52,133578.02484422404,7802.289764684852,463.5099346690335,24,0.19668819731282305,0
426,67,147930.85099590837,28062.619194664927,350.6368423453615,60,0.23748330516938398,0
427,42,119875.54380238737,41288.16277547778,629.4745229327099,48,0.2998975929945362,0
428,41,74309.6816817534,25665.79449186311,643.0068280596463,48,0.6427950705063091,1
429,30,74776.41029601912,7338.045989942078,656.6776510652785,60,0.600945484537719,1
430,24,115885.69920655589,40382.51897228149,447.0711153216477,60,0.6960798615670392,1
431,53,51041.0289498793,14061.370196118847,308.3108763179613,60,0.36250198453151317,0
432,62,34361.634707081306,16637.937569961745,830.7584531999595,36,0.8239976518799783,1
433,37,66100.88049330095,12411.785904453314,437.9911751301064,48,0.20408766115576027,0
434,18,57341.06891503063,19859.67791921739,671.8144584289012,48,0.46904074751815394,0
435,25,58520.05565927871,39053.81775598857,688.6464284332903,36,0.8009387215414303,1
436,63,50369.00763648829,28372.363677677182,635.5040793937171,60,0.18015864773261925,0
437,33,25472.114652727047,14219.657336782066,472.0990668175065,24,0.10986311374078295,0
438,31,22323.611515343797,44502.35351684184,449.1029395702362,60,0.8836839676879897,1
439,29,148403.9106656841,44581.18347281881,628.7175554864867,60,0.3429296627591959,0
440,68,75610.5073856621,44176.02912707031,776.3525984864303,36,0.683870124909032,1
441,40,69962.46413075863,15745.829512169268,820.7035509078676,48,0.02534860426393848,0
442,32,108354.14675009908,25305.770488144466,358.2481924220667,60,0.6900468884094496,1
443,45,48373.005422458344,49324.534526339376,385.1557369287459,48,0.3161013115469705,0
444,51,143494.9539135293,39740.561433949566,819.6049423306938,12,0.05574085358744174,0
445,19,122224.85187402177,6222.533955150192,705.0943755841358,48,0.609812761548117,1
446,49,31623.430300593736,7934.206606722142,785.6466036563752,24,0.24080381607317325,0
447,40,74285.50085204068,25876.911956554974,411.4479487744387,24,0.38680724205188,0
448,39,134285.37998308142,45914.909263770205,623.172229110171,60,0.08058081228651359,0
449,68,142815.16289788333,29241.58090787214,685.6267769296105,48,0.14716325109494532,0
450,42,80762.19646248306,27401.56286154306,674.061536995835,60,0.29797723549584376,0
451,39,99743.480597392,9746.316498048376,524.483429976684,36,0.08975950056015713,0
452,39,41714.41299196978,34555.10471259323,308.46719043021966,24,0.9108262646863152,1
453,66,148851.92139780696,41994.64222701015,620.6093312423448,60,0.006047043183978418,0
454,69,50117.32117984764,22118.900337840303,439.20584654878485,36,0.4838602188643114,0
455,59,142555.13063756633,39902.53329163974,547.6398353785896,60,0.12324745813255145,0
456,23,104454.0643690079,48401.44942553652,826.6695582960996,48,0.30767908947794853,0
457,32,99005.78333425168,14169.490660746009,519.4694247033391,48,0.9260595598182655,1
458,60,86649.50643214611,28549.833403763358,761.8908836654347,48,0.16169455327398685,0
459,54,49987.07552330863,17921.2081138059,403.6973331620881,48,0.9658323197183326,1
460,50,42948.644160716074,40678.44885652277,669.8532739137659,12,0.2057943769894217,0
461,25,48663.20717912279,30991.701464652087,837.3538249414189,36,0.7415661084668296,1
462,61,44236.97407875309,33556.20878976367,356.04120548011525,36,0.5466772648973117,1
463,61,121345.98156367792,40906.13718271523,304.5759682249556,48,0.8844787275967592,1
464,22,65516.283691674915,22818.67126981047,538.4705359479378,12,0.5539932555031309,1
465,56,27519.547953241527,46179.053078316945,350.94401567825196,48,0.5345592191563087,1
466,21,145983.3419183055,28986.2990260763,711.6113923219273,12,0.1954580003683999,0
467,23,134892.16504524535,12107.967027590661,803.0017651167075,48,0.16622936205165872,0
468,62,140607.7968153777,36315.46031759611,538.7115349898173,24,0.9164891511155142,1
469,49,149338.0169440366,40696.76076972145,442.2914031854925,24,0.32783819885003407,0
470,69,42606.382398533344,19254.2754680387,538.9218254536354,60,0.37208225496289593,0
471,47,71511.46245734564,43573.06656494388,697.8962998175006,48,0.7598236584283884,1
472,64,118571.00184153188,45776.446464459485,304.979788869204,36,0.33882348242280735,0
473,52,110482.68034699299,17460.7019320014,624.1996942165835,60,0.9520624466390027,1
474,57,40006.467824181156,49258.46627218499,637.3104266880584,24,0.7379277689988003,1
475,69,126058.30624878031,11332.01876219413,650.7285357927645,48,0.59742924257342,1
476,33,49177.274338765885,14090.705078112049,433.11214398948243,60,0.8808951605447525,1
477,30,49096.289926941,13290.117765711177,692.7289978579697,48,0.04960590834948275,0
478,67,89806.67497614377,45229.536950354166,350.26531748247703,24,0.25706269218920874,0
479,59,97082.19152942141,34443.16485462328,409.59868505674046,60,0.46503633422090995,0
480,47,95411.20701891545,11844.69274500228,782.608525659965,24,0.22697853947152102,0
481,36,31893.288861708133,24814.553826575706,706.2977328996114,12,0.7439051873021519,1
482,34,134069.91214194946,32688.41112814109,307.5600547062399,24,0.9192080310537252,1
483,36,54528.00553653179,8755.883824522249,436.6069432033901,48,0.4237701199309234,0
484,45,36836.93976676454,44708.736578330245,417.9235656462405,36,0.34213260011189495,0
485,43,135537.25038296703,41162.15909486909,448.94348042033494,24,0.9615507321375663,1
486,54,144234.69476986793,27734.30481094872,436.1578736539375,36,0.44485243282754083,0
487,43,132076.59024450858,48520.69768666267,334.38946265856515,12,0.4890484004492832,0
488,40,125237.08971423416,23799.244067379488,552.4172841282511,60,0.35164987234190537,0
489,26,105181.45748307282,49284.9643566424,703.0034111323907,60,0.9095484730121384,1
490,29,91611.4581791881,35056.39994616322,633.70244859459,36,0.5689554832818507,1
491,18,31308.278788483316,33560.20729642737,670.0794177289439,60,0.7621745871816447,1
492,18,73098.91769919083,12467.970288310324,344.63204819493154,24,0.8118067183508864,1
493,64,68449.50721160081,44686.74912370898,823.319890597233,36,0.3418490419172582,0
494,51,53767.99188884241,24237.03595642768,761.1705086136637,48,0.43369433132038004,0
495,49,114044.61477951604,12300.503260211572,742.7996751726146,24,0.8484717744062646,1
496,65,84463.84556024021,5567.338398909157,752.6410927729721,24,0.36325535167581025,0
497,42,30536.008067994233,30189.005763727215,812.9907794730187,24,0.7939351334518513,1
498,57,48623.816253475474,28732.982995520433,599.3396813625337,48,0.9409923225744371,1
499,62,108823.63927574747,37370.913006612136,410.1551098271942,12,0.623210373068007,1
500,18,29897.011733739026,45061.6123858011,639.2309843188976,60,0.7416272874518889,1
501,33,130656.89882633994,8573.29630893633,708.5848215173664,36,0.8050973120411349,1
502,56,84369.04851181665,37917.342065316305,705.8545663447139,12,0.8450396488966425,1
503,22,82476.25505246424,13433.5374843912,586.7969632917841,36,0.39505333785679597,0
504,39,97013.01200573728,43617.96739207238,337.65229563346793,60,0.05126345917599817,0
505,46,127208.5255702694,41857.858123774524,504.1121161365703,48,0.4018762712367395,0
506,20,65215.197027285096,29335.718974349496,806.4216346548465,24,0.6737562297840898,1
507,29,108142.09983267826,36960.92593804902,621.4469003665843,24,0.4503503857807928,0
508,43,93545.15531945284,19145.75509326868,596.0825687906424,48,0.7489631508603986,1
509,33,54713.675122024775,26202.55545197666,447.86943291020646,12,0.3569824294686639,0
510,68,134221.89822617054,41973.66039697122,502.64690595411844,12,0.6347441411040295,1
511,54,123665.38280890066,25666.933872794627,792.4403490342431,36,0.18641980485397458,0
512,39,105598.73850559532,21100.921939644883,666.5546761397596,48,0.7493694366449569,1
513,46,130575.62478225144,27239.560126263495,733.062864713783,12,0.5456959688130258,1
514,31,132748.2461247743,42271.21635967483,549.8899826872104,48,0.20406438854660058,0
515,45,112087.18697295453,20084.362131689275,646.6359707008869,60,0.29191117349780726,0
516,22,128811.73268727737,12819.271691108472,436.6109848087641,24,0.7486087085818324,1
517,64,110671.29001700688,37040.630914885136,688.0034566559175,24,0.4826012356615207,0
518,66,108418.30032883905,42169.01957186368,535.1807335368355,24,0.2160314403930722,0
519,47,100419.47916797396,9528.686533559001,543.4000331481101,48,0.9672711903702976,1
520,63,117853.16314249336,15794.335074017512,657.1272785172849,48,0.7151250198168879,1
521,69,40618.66368809958,11388.739539244725,814.9543418079097,36,0.9571348325397961,1
522,22,134513.1986958607,20657.363521197498,335.2034906347415,24,0.4271050453603432,0
523,29,133339.65860688017,25265.79405074357,753.6087805408542,36,0.47510034069172047,0
524,33,23802.146794492688,38697.18516334879,460.81071072670625,24,0.8979552161850192,1
525,43,127356.17757341915,34301.641319675335,544.1556999785078,36,0.5250493402453846,1
526,43,36753.08277154788,32941.7855365294,312.05233082625494,36,0.7072789119056672,1
527,65,63565.45105368845,20856.87259743445,465.57534280887216,60,0.25217287749552997,0
528,38,116656.07331790902,42865.1398888142,576.4471834465718,36,0.44672646870264054,0
529,56,40898.78648628006,26207.922532917404,330.8968425410915,48,0.12344986581035511,0
530,53,126335.71313547809,49059.72221068195,570.1026511607408,36,0.20598003587696168,0
531,50,128177.44313450645,33536.396223308155,809.910845872135,24,0.000943415267631087,0
532,47,85970.8053889087,10681.913370402624,357.96626995929284,36,0.03926505164866023,0
533,54,20830.163323188364,35427.99029339453,720.4424004415274,12,0.9772838231769293,1
534,40,57314.95731273866,19629.680694426454,525.319079356796,24,0.2423536951367623,0
535,27,100200.49938884648,35884.72385087438,660.3455429883859,12,0.663310709504002,1
536,22,147554.20314356504,8133.851667308259,443.13012889187615,24,0.8390996987996115,1
537,53,102135.75851216688,12869.664672918172,387.72074439774707,48,0.5506604592365643,1
538,51,53774.46553834077,43508.17665076038,388.25443784917456,48,0.1531445000839562,0
539,69,102420.74140294947,15223.08006605817,338.77057010372954,48,0.7281164373361664,1
540,48,90198.0993630612,42666.8506359323,402.1056876956836,12,0.600251410099583,1
541,27,121379.90136964867,17567.423980448468,665.3206617439325,60,0.7312505893473751,1
542,36,33907.48304750459,33929.68595264184,784.9298365139294,24,0.7697466228570872,1
543,49,118933.62732526365,36236.775807942395,747.7691270751391,48,0.9754103676847451,1
544,18,90364.65522789434,28069.463891527383,676.8238704309663,24,0.57356328002671,1
545,22,145188.96050166932,18738.98045135291,360.7375248761065,12,0.3416411126906018,0
546,62,64443.381585029194,14568.996936699326,459.0530954627724,60,0.6484645569002371,1
547,21,102240.84610741325,6493.52095530918,470.3937814273579,12,0.06844070924262613,0
548,33,141163.65371630227,18677.588055832573,437.47632051869164,24,0.8973973183215863,1
549,41,33326.2646387883,34392.325573907736,583.2531128403477,60,0.11938101133819679,0
550,33,141839.70334073866,47223.71683018172,594.55459818382,60,0.32784283788581825,0
551,19,109425.14389910574,44204.201701837344,496.2872863441106,12,0.8157453806261209,1
552,66,28818.817683672347,39472.91494408862,494.58403730503983,48,0.5973123783307118,1
553,45,59125.263703086115,40480.13044639844,755.7055788483448,24,0.3936355202774421,0
554,49,112062.3715238866,34924.32065641979,734.1110665758271,36,0.4734356593750214,0
555,44,28755.578190940323,16712.908590470135,469.2877074244101,36,0.8545473932021803,1
556,37,95682.15982291552,45823.77638176234,802.5836441302927,12,0.34000438605989214,0
557,41,64964.797403884375,35182.95403576254,824.0482593513783,24,0.8696496848121713,1
558,29,100719.01730977203,30219.8283941198,479.70839811652246,24,0.08813443097669149,0
559,67,25946.46439562667,9994.526114606648,494.9337218361802,12,0.7767984372086307,1
560,52,133299.78479980893,25117.499471289146,578.0987843820774,24,0.8475476330547363,1
561,50,146553.56599306158,25716.12220408668,817.6164468935204,48,0.18181765283733875,0
562,50,145954.12118713988,43905.36242852015,781.9756882282713,12,0.43034653237220044,0
563,68,117454.73812658021,29599.16990845048,356.4123794209744,48,0.16549977466365562,0
564,60,36911.211216982156,22118.024703668434,516.0019087992789,24,0.7066041289942178,1
565,54,118574.21547077294,48956.01478297967,604.3541543623745,12,0.5353477680616567,1
566,29,23196.299139644198,9982.426699684205,576.722859903347,24,0.635323346708321,1
567,20,22876.06169876964,24014.679274037506,406.624687365291,12,0.19648696695621115,0
568,18,62069.32848944036,6891.110382713238,772.3492241424851,24,0.21174586205241952,0
569,50,83523.61475260655,38295.68543451186,672.3174306482606,48,0.04149732550990637,0
570,57,120152.96431501312,46313.44484896178,760.849606168492,48,0.3220675351957297,0
571,27,108828.39895884568,17601.679829772023,772.3203536422097,24,0.559744661333675,1
572,60,77967.35182897729,43625.37545596044,711.5957195161568,12,0.8579349139973288,1
573,61,55571.46661661656,18149.820370785397,541.5658306873445,36,0.6669274474586807,1
574,46,149626.18502050245,45984.65727397618,635.8007152584835,48,0.43539632339975143,0
575,30,75403.56929067647,38928.285661855276,388.2009733658587,48,0.9531201143941378,1
576,29,78680.31316285781,41220.80495786474,670.5049796111992,36,0.7192452005758319,1
577,48,41271.096754916995,5810.295002020453,398.5892906566044,24,0.93016520286255,1
578,63,123325.24133749082,48326.46606833117,681.6722747805862,12,0.5275879732721657,1
579,19,110178.68935159352,37700.19464316455,426.2789884146828,24,0.2589042747931396,0
580,68,48700.04966253885,18713.799292376,364.653215082621,60,0.052826686364721986,0
581,67,30709.535930059552,42322.75991864811,390.90646957862657,48,0.7260848514838505,1
582,52,108464.9092697127,17668.45392867185,301.09567437048867,60,0.12130299800553412,0
583,40,105086.45785654758,44273.92278047576,695.3067898194416,48,0.3027751282719672,0
584,34,55523.73850976721,10066.117568537165,702.8205769821085,48,0.5324709078838974,1
585,43,143612.26309255336,36665.86898573581,583.2133424522926,60,0.5644165877797477,1
586,25,39637.525931517026,29331.431449020965,388.74954058046103,60,0.600583196987136,1
587,46,76203.52413553825,9344.051158794837,345.95488563087935,24,0.16625533034970064,0
588,43,142670.06962178787,15885.222271647754,310.52093154050783,60,0.37973740482164875,0
589,27,74564.5512003959,5558.181632479165,391.1614973308714,24,0.6171942271169667,1
590,43,103008.37319633111,26094.558445902763,789.9705442407308,24,0.9698188646337847,1
591,51,71687.27173516326,18556.93673420002,432.845262935925,24,0.7276311376996887,1
592,68,55647.9763053271,31926.086793399147,494.84922996946864,48,0.9226037570939578,1
593,58,147917.09423477767,18375.701346887774,357.9400164647333,48,0.762212058314177,1
594,24,73213.4208209556,18496.36001781431,422.29871761149366,60,0.5917169688924004,1
595,21,136232.89647828747,38443.69394292215,585.5735139291128,48,0.19202336913634455,0
596,67,49894.098765841205,7166.427619025905,634.2639757026088,60,0.666685651892513,1
597,62,47703.61152326083,45630.27478363943,434.9437727914161,48,0.6233795659599071,1
598,28,24047.43077498648,43351.87434760317,331.75268757381446,12,0.6024691704572664,1
599,46,104716.68729886506,35051.21074518829,515.0680780200693,12,0.48978586798824075,0
600,53,67908.42468408894,31694.970654832294,428.8118540094838,60,0.5286566039892756,1
601,42,132366.57247915282,45153.61241628435,420.75465777639107,48,0.33444252711810407,0
602,38,81517.28786990243,13339.85807879215,827.9245414924004,48,0.5193126926423032,1
603,53,145865.14562891383,8553.612298587288,638.9652672591483,24,0.19755590567847825,0
604,27,44118.31704140575,15777.957645929215,606.2831437446528,36,0.8051743973603768,1
605,54,132921.0118342294,40756.02254150856,528.6763069378271,60,0.1857769546987078,0
606,26,120957.59086292643,6560.16200269175,535.9193833865793,36,0.08496628988946642,0
607,41,120219.83980372676,31226.307578757034,597.4977521109445,36,0.43624602635715737,0
608,52,129821.8196551954,49794.688228608946,683.036393869859,60,0.6583074395060619,1
609,66,118933.11882258985,43506.324222689276,686.1803529000063,48,0.43771682493354136,0
610,52,101408.641812084,28465.056006961524,394.43164923799725,60,0.2767541319513086,0
611,65,37061.83409871039,7863.840917898906,575.0620136421448,36,0.5581711838904407,1
612,53,24228.40333386275,42411.80814735694,526.576952268756,48,0.34700233541219994,0
613,35,139710.22021603928,31954.032867974474,778.7898314481613,12,0.9328676901266331,1
614,66,100164.54088769594,10171.984867680509,647.280406670107,60,0.9226451396035721,1
615,56,123549.84782690291,9223.57781705103,592.87723652879,60,0.5023718199720955,1
616,49,82597.90569663151,45933.20687464666,363.4670531984045,48,0.3278839940182585,0
617,41,35250.064565111286,35114.01183221353,633.1008391278763,12,0.7371324139566391,1
618,40,36274.15298633156,42317.905969253996,364.46214812412836,12,0.03671294348306664,0
619,49,109123.48733976627,44554.05051270203,485.46361656116363,48,0.47476900604365124,0
620,54,75939.76633693016,30729.7558421745,378.56308064788254,24,0.33632339427033353,0
621,29,46068.21447104377,28285.08582897686,680.640505863403,60,0.9205358851025547,1
622,66,83907.29107638678,24369.23346444456,413.4386626098839,60,0.012003027272682543,0
623,30,28347.161819767432,19262.596450600366,515.5226552534143,36,0.5528148757183491,1
624,40,95656.28224887184,24556.81823864203,792.6211276903282,48,0.740663581066626,1
625,42,54969.1425765627,39824.584507857035,412.3740108694337,36,0.48501798752404124,0
626,52,123682.68308283445,32086.55439568092,579.2927851773286,36,0.08540303016272166,0
627,58,60347.05466006459,45163.54804796808,530.5994136413121,12,0.9724613900279022,1
628,47,79178.61938063416,24952.10064706345,309.96822257515134,60,0.5180104313760979,1
629,34,21510.67018805308,32319.03104234393,736.0169624650471,36,0.6141862443190114,1
630,66,29418.095413292656,33408.83988913949,337.97524847302986,12,0.23660978270750732,0
631,37,71024.16233286902,31626.372303784647,560.8402615373245,48,0.4834980851068038,0
632,65,82392.04851322607,36618.519788848236,608.3730622164225,36,0.42914949195832186,0
633,42,98002.67125550949,15684.506076866282,645.634551138023,60,0.07489584200198374,0
634,39,57916.13523220942,28056.36998956058,678.7473961193316,36,0.10616035354746722,0
635,30,110347.64519645052,9690.116126375644,439.2998109374933,48,0.8374725196187746,1
636,36,131815.9116345966,22303.009744016566,305.48832716214713,36,0.23981995220659025,0
637,66,121380.62855613547,26945.018087956898,697.8940142952016,60,0.19495827149863054,0
638,53,25150.44729528643,34350.09167954626,594.6111296411682,12,0.5049114512501393,1
639,29,82465.90314351776,47773.897366379155,759.8647367639868,60,0.7687471313625129,1
640,58,33640.92319436273,32029.297994676013,751.7635995953818,12,0.06194651857898792,0
641,36,51465.85206212857,38461.72622794519,763.8293922833357,24,0.5768079196382558,1
642,29,148266.13712472905,27781.972677284124,566.8020629887471,60,0.11921044284057336,0
643,26,38524.420577196724,33534.68141193491,483.4956177102761,60,0.03646105082561846,0
644,24,84855.45994867629,8191.949726019804,735.3570114252535,48,0.05274395216221739,0
645,45,100360.24546135549,16447.621137883114,548.2117621660902,36,0.8341641082084413,1
646,31,111320.44617073351,21283.38919423124,400.893208021889,12,0.11797248362806156,0
647,48,92754.32885329884,26262.20097529311,770.2357107588109,12,0.04515136441229195,0
648,69,21270.210164493874,7054.193547607269,785.407932224791,48,0.4378998871429123,0
649,36,62439.97007171895,11301.084389899297,556.4703658770936,48,0.8439934719420248,1
650,64,87302.51364001249,17456.643850608758,341.6348500203831,36,0.26240837648930193,0
651,33,31422.644888828334,48718.97109054728,513.3043494543122,36,0.4217126175259164,0
652,22,65581.5010571935,19910.615319637283,741.9457127044318,60,0.03992253256375122,0
653,52,24316.404142877655,26691.847615043713,795.9757157004258,24,0.4490785141348759,0
654,29,30215.204630152697,13824.397073227683,411.9100083736777,36,0.5776130806371337,1
655,42,71600.02590620749,32485.10319840957,336.8354866138993,48,0.5709070537521448,1
656,69,37253.04802559785,17630.74469821884,782.5427492230613,36,0.33242669217436516,0
657,38,93780.31027400256,14314.666029729206,514.1727164383814,12,0.3155331806631355,0
658,53,109630.44598784455,28245.768280069056,597.9685303471598,24,0.10662361893659789,0
659,40,124076.27088418078,5247.760962218937,832.4361966279174,60,0.3667983206462684,0
660,33,46019.531751825314,5344.88146921514,336.6106003528226,12,0.09949466887296465,0
661,56,41772.73569367907,14858.0964095836,656.5749040986525,12,0.7665959447120516,1
662,62,33593.81924347203,6652.4613125369515,340.7579824161769,24,0.9662742977481859,1
663,59,102735.93244067277,9861.15893588111,506.5079106565752,60,0.9700744566667069,1
664,56,111841.84444329714,20248.729220243822,742.0979998563957,48,0.8650710993753938,1
665,31,24106.198827333465,41116.35558109158,538.409728015599,60,0.6007921493396191,1
666,48,141707.59201167966,30742.188951618537,848.4502946466228,36,0.7008656972438799,1
667,22,26756.266874691413,28070.04766803874,607.4826067206312,12,0.28520580268041407,0
668,52,90368.52358913916,18206.997044365475,476.6391839497744,36,0.6307704201726206,1
669,40,112177.86752861913,46928.91737447674,421.0612292476142,48,0.45564954943987745,0
670,46,133225.98608699112,22865.676855673624,492.78629385738896,36,0.4820173397769325,0
671,60,112831.30117721562,8919.174505809717,504.89330056775293,60,0.757776560375158,1
672,28,124224.65079907293,32767.99322530106,337.79252274817856,36,0.28191835559725165,0
673,35,64128.525030564786,10122.727706447064,503.26580968472524,48,0.3180396116945199,0
674,64,125927.26478704659,20535.041426076146,555.3311858565737,48,0.9246417911286366,1
675,29,30414.930030007767,27833.537242301398,697.5057637313425,48,0.056224294850972245,0
676,26,136326.16528786859,44340.01361083291,661.2012165968844,60,0.4856342984133404,0
677,27,91187.00889998571,27209.59611530534,689.8211103760348,48,0.9128008004078617,1
678,61,126248.71009512419,36601.644471424894,304.6000250322714,12,0.610363007818157,1
679,34,78801.37698737902,49676.75775495817,419.7170697692948,48,0.5464070742121321,1
680,55,103665.10037554825,10917.010395409172,663.9263586199211,36,0.2497441792293552,0
681,24,88432.34592169472,17362.918648378378,566.194152498861,36,0.34327548906444827,0
